wesondlo,N07
.,PUNCT
,
Ikhotho,P
godu,IDEOPH
inganikela,V
ngomlayo,N
wokubhadelwa,V
kweendleko,POS
zokwelapha,P
namkha,CONJ
ilaye,V
bona,V
umntwana,N01
atloliswe,REL
ehlelweni,N05
lezokwelapha,N
lomunye,POS05
wabathintekako,V
njengomthembele,V
kibo,LOC
.,PUNCT
,
Ukukghonakalisa,ADV
ikhotho,P
ukunikela,V
ngomlayo,N
wesondlo,N07
olungileko,N
",",PUNCT
bobabili,PRN
abathintekako,POS
kufanele,V
banikele,V
ikhotho,P
ubufakazi,N14
beendleko,POS
.,PUNCT
,
Umbono,N03
wakho,POS03
ngokuziphatha,V
komunye,ADJ01
umbelethi,DEM
awunamphumela,N03
elungelweni,N05
lomntwanakho,PRES
lokobana,N
ondliwe,V
.,PUNCT
Usezakubhadela,V
isondlo,N07
nanyana,N05
omunye,ADJ02
umbelethi,DEM
,
atjhada,V
butjha,ADV
,
azibandakanya,V
kwelinye,POS15
itjhebiswano,N
,
angakuvumeli,V
ukubona,V
abantwana,N02
,
laba,DEM01
nabanye,ADV
abantwana,N02
ngokukhamba,P
kwesikhathi,N07
.,PUNCT
,
Isibopho,N07
sakho,POS07
sokubhadela,V
imali,N09
yesondlo,N07
kanye,ADV
nelungelo,N05
lakho,POS05
lokufikelela,V
abantwana,N02
ziindaba,P
ezihlukeneko,REL
begodu,ADV
azikhambelani,V
.,PUNCT
,
Ukudlula,V
lapho,DEM02
",",PUNCT
abantwana,N02
bomunye,POS02
nomunye,ADV
othintekako,V
abanamthelela,N03
esibopheni,V
sokusekela,V
.,PUNCT
,
Kodwana,CONJ
inani,N05
lesondlo,N07
elizakubhadelwa,V
lingatjhugululwa,N
yikhotho,P
nayikuthi,ADV
omunye,ADJ02
wabathintekako,V
angaletha,V
isibawo,N
.,PUNCT
,
Amagadango,N
okufanele,V
alandelwe,V
,
Yenza,V
isibawo,N
sesondlo,N07
ekhotho,LOC
kamarhastrada,N
esiyingini,N09
lapho,DEM02
uhlala,V
khona,PRON15
.,PUNCT
,
Nayikuthi,ADV
uyasola,V
",",PUNCT
ikhotho,P
yendawo,N09
izakutjela,V
bona,V
usenze,V
kuyiphi,P
ikhotho,P
isibawo,N
.,PUNCT
,
Tjhinga,V
ekhotho,LOC
efaneleko,REL
bewuzalise,V
iForomo,DEM
A,N
:,PUNCT
Application,POS
for,P
a,N
maintenance,N
order,REL
(,PUNCT
Isibawo,N
somlayo,POS
wesondlo,N07
),PUNCT
.,PUNCT
,
Ukungezelela,V
eforomini,LOC
elizalisiweko,REL
",",PUNCT
letha,V
ubufakazi,N14
bengeniso,V
yakho,POS09
yenyanga,N09
kanye,ADV
neendleko,P
",",PUNCT
obufana,V
namarasidi,N
wokuthenga,V
ukudla,V
",",PUNCT
igezi,N
kanye,ADV
/,PUNCT
namkha,CONJ
ukubhadelwa,V
kwesikolodo,N
serente,P
.,PUNCT
,
Ikhotho,P
izakubeka,V
ilanga,N05
wena,PRON02
noziphendulelako,N
(,PUNCT
umuntu,N01
ofuna,V
abhadele,V
isondlo,N07
),PUNCT
enizakuya,V
ngalo,ADV
ekhotho,LOC
.,PUNCT
,
Isiphathiswa,V
sezondlo,N08
kanye,ADV
nomphenyi,P
bazakuphenya,V
isibawo,N
sakho,POS07
sokufuna,V
isondlo,N07
begodu,ADV
bazakutjheja,REL
ubujamo,N
bakho,POS14
.,PUNCT
,
Ikhotho,P
izakunikela,V
amasamoni,N
(,PUNCT
okuyincwadi,N09
ekulaya,V
bona,V
uvele,V
ekhotho,LOC
),PUNCT
umuntu,N01
oziphendulelako,POS
ukuvela,V
ekhotho,LOC
ngelanga,N05
elithileko,REL
ukukhulumisana,V
ngendaba,N09
.,PUNCT
,
Umuntu,N01
oziphendulelako,POS
angavuma,V
ukubhadela,V
imali,N09
efunwako,REL
namkha,CONJ
ayiphikise,V
ekhotho,LOC
.,PUNCT
,
Nayikuthi,ADV
umuntu,N01
oziphendulelako,POS
uyavuma,V
ukubhadela,V
isondlo,N07
",",PUNCT
umarhastrada,N
uzakubuyekeza,V
imitlolo,DEM
leyo,DEM02
.,PUNCT
,
Uzakwenza,V
umlayo,N
begodu,ADV
uzakuqunta,N
ukwenza,V
njalo,ADV
ngaphandle,ADV
kokubawa,V
abathintekako,POS
ukuvela,V
ekhotho,LOC
.,PUNCT
,
Nayikuthi,ADV
umuntu,N01
okuthiwa,V
kufanele,V
abhadele,V
isondlo,N07
akavumelani,V
nokukhutjhwa,N
komlayo,REL
",",PUNCT
kufanele,V
avele,V
ekhotho,LOC
",",PUNCT
lapho,DEM02
ubufakazi,N14
",",PUNCT
abathintekako,POS
kanye,ADV
nabofakazi,P
babo,POS02
bazakulalelwa,V
khona,PRON15
.,PUNCT
,
Nayikuthi,ADV
ikhotho,P
ifumana,V
bona,V
umuntu,N01
kufanele,V
abhadele,V
imali,N09
yesondlo,N07
",",PUNCT
izakwenza,V
umlayo,N
wenani,N05
okufanele,V
libhadelwe,V
.,PUNCT
,
Ikhotho,P
nayo,ADV
izakuqunta,P
bona,V
ukubhadelwa,V
kuzakwenziwa,V
nini,ADV
begodu,ADV
njani,ADV
.,PUNCT
,
Ikhotho,P
ingalaya,V
bona,V
imali,N09
yesondlo,N07
ibhadelwe,V
ngenye,ADV
yeendlela,POS
ezilandelako,REL
:,PUNCT
,
E-ofisini,LOC
lakamarhastrada,POS
wendawo,N09
namkha,CONJ
e-ofisini,LOC
elinye,ADJ05
lombuso,N03
elenzelwe,V
lomnqopho,P
.,PUNCT
,
E-akhawuntini,LOC
yebhanga,N05
namkha,CONJ
ye-building,P
society,P
ekhonjwe,V
mumuntu,N
othintekako,V
.,PUNCT
,
Bunqopha,ADV
emuntwini,N
okufanele,V
afumane,V
imali,N09
.,PUNCT
,
Ngokusebenzisa,V
umlayo,N
obeka,V
bona,V
umqatjhi,V
nguye,PRON01
okufanele,V
abhadele,V
isondlo,N07
ngokudoswa,V
kwemali,N09
bunqopha,ADV
emrholweni,LOC
womsebenzi,N03
",",PUNCT
ngokukhambisana,P
nomThetho,N03
weSondlo,N07
ka-1998,POS
omutjha,REL
.,PUNCT
,
Iforomo,DEM
lesibawo,DEM
kufanele,V
lizaliswe,V
mbawi,N
ingasi,V
omunye,ADJ01
umuntu,N01
",",PUNCT
nakungasi,V
njalo,ADV
isibawo,N
asizukutjhejwa,V
.,PUNCT
,
Sibawa,V
ufunde,V
umhlahlandlela,N03
wesibawo,REL
ukukurhelebha,V
ekambisweni,V
yakho,POS09
yelayisense,N05
.,PUNCT
,
Esigabeni,N07
somHlobo,N
wetlayendi,V
:,PUNCT
,
qala,V
ibhoksana,V
loLetha,N
ngeNarheni,N
ngaphasi,P
kokutlolisa,REL
.,PUNCT
,
Esigabeni,N07
seMininingwana,N04
yoLetha,N
ngeNarheni,N
veza,V
,
igama,N05
lokwenza,V
ibhizinisi,N05
lebhizinisi,N05
yakho,POS09
,
igama,N05
lesitrada,V
nenomboro,P
yebhizinisi,N05
,
igama,N05
nenomboro,P
yefluru,POS
yomakho,ADV
lapho,DEM02
ibhizinisi,N05
lenziwa,V
khona,PRON15
,
isabhabhu,N
lapho,DEM02
ibhizinisi,N05
litholakala,V
khona,PRON15
,
idorobha,N
elikhulu,ADJ05
namkha,CONJ
idorobha,N
lapho,DEM02
ibhizinisi,N05
litholakala,V
khona,PRON15
;,PUNCT
kanye,ADV
,
nekhowudu,N
yesitrada,V
yesabhabhu,N
lapho,DEM02
ibhizinisi,N05
litholakala,V
khona,PRON15
,
ngubani,N01
ozakutlama,V
nokuletha,V
imitlolo,DEM
kwa-South,POS
African,LOC
Revenue,P
Service,P
,
nokobana,ADV
uzakutlama,ADV
bewulethe,V
imitlolo,DEM
namkha,CONJ
umsebenzeli,REL
uzakuqatjhwa,V
ukwenza,V
njalo,ADV
,
Isigaba,N07
seGunya,V
lokwenza,V
isiBawo,N
kufanele,V
sizaliswe,V
mumuntu,N
(,PUNCT
nguSomabhizinisi,V
oyi-sole,PRN
proprietor,N
",",PUNCT
Mnqophisi,V
",",PUNCT
ma-Partner,N
",",PUNCT
liLunga,REL05
",",PUNCT
yi-Trustee,N
namkha,CONJ
mumuntu,N
ophethe,V
enye,ADJ09
nenye,ADV
ihlangano,N09
),PUNCT
owenza,V
isibawo,N
sokuzitlolisa,POS
njengoletha,V
ipahla,N09
ngenarheni,N
.,PUNCT
,
Igama,N05
lombawi,N
namkha,CONJ
igama,N05
lokuzitlolisa,P
lehlangano,POS
",",PUNCT
ingasi,V
igama,N05
lokwenza,V
ibhizinisi,N05
kufanele,V
livezwe,V
kileli,P
ziko,N
.,PUNCT
,
Nakuvela,V
i-asterisk,N
(,PUNCT
*,PUNCT
),PUNCT
",",PUNCT
sula,V
lokho,DEM02
okufaneleko,REL
.,PUNCT
,
esigabeni,N07
sesiFungo,N
",",PUNCT
veza,V
okulandelako,REL
:,PUNCT
,
ama-initjhiyali,V
nesibongo,N07
somuntu,N01
owenza,V
isibawo,N
selayisense,N05
,
ubujamo,N
bomuntu,N01
owenza,V
isibawo,N
",",PUNCT
isibonelo,N07
",",PUNCT
umNqophisi,DEM
",",PUNCT
umPhathi,N
",",PUNCT
uMnikazi,N01
,
umuntu,N01
owenza,V
isibawo,N
kufanele,V
atlikitle,V
iforomo,DEM
lesibawo,DEM
,
ilanga,N05
okutlikitlwe,REL
ngalo,ADV
isibawo,N
,
indawo,N09
lapho,DEM02
kwatlikitlelwa,V
isibawo,N
.,PUNCT
,
Zalisa,V
iforomo,DEM
lesibawo,DEM
bewulilethe,V
e-ofisini,LOC
eliseduze,REL
lomThelo,N
wePahla,POS
le-South,DEM
African,LOC
Revenue,P
Service,P
.,PUNCT
,
Namathisela,V
amakhophi,N06
wamambala,REL
namkha,CONJ
aqinisekisiweko,LOC
wokulandelako,POS
:,PUNCT
,
imvumo,N09
yomNyango,LOC
wezokuRhwebelana,POS
namaBubulo,N06
nayifunekako,N
,
indlela,N09
yokwenza,V
nayikuthi,ADV
wenza,V
isibawo,N
ngaphasi,P
kwe-ayithemu,N
yokubuyiselwa,V
imali,N09
oyibhadeleko,N
607.04.10(02),PUNCT
",",PUNCT
607.04.10(03),PUNCT
",",PUNCT
607.04.10(09),PUNCT
no,CONJ
607.04.10(12),PUNCT
,
iincwadi,N
zokuzazisa,V
ebujameni,V
besakhamuzi,N07
seSewula,LOC
Afrika,LOC
,
imitlolo,DEM
yamaphaspoti,N
ebujameni,V
bomuntu,N01
ongasi,V
sisakhamuzi,V
:,PUNCT
,
umuntu,N01
,
ama-partners,N
aku-close,N
corporation,LOC
aku-trust,N
-,PUNCT
woke,QUANT03
amalunga,N06
namkha,CONJ
ama-partners,N
namkha,CONJ
ama-trustee,N
,
ikhampani,N
-,PUNCT
boke,QUANT06
abanqophisi,REL
",",PUNCT
kufaka,V
umNqophisi,DEM
oPhetheko,REL
noMnqophisi,P
weeMali,P
.,PUNCT
,
Umbawi,POS
",",PUNCT
ingasi,V
omunye,ADJ01
wesithathu,N07
kufanele,V
azalise,V
iforomo,DEM
lesibawo,DEM
(,PUNCT
i-DA,ADV
185,PUNCT
),PUNCT
",",PUNCT
nakungasi,V
njalo,N
isibawo,N
asizukutjhejwa,V
.,PUNCT
,
Esigabeni,N07
somHlobo,N
wetlayendi,P
(,PUNCT
A,N
),PUNCT
qalisisa,V
ibhoksana,V
lokuBuyiselwa,V
umthelo,N
",",PUNCT
esigabeni,N07
sokuzitlolisa,POS
.,PUNCT
,
Esigabeni,N07
semininingwana,N04
yezokuRhwebelana,V
(,PUNCT
umHlobo,N03
wetlayendi,V
II,ADV
),PUNCT
",",PUNCT
kufanele,V
uveze,V
:,PUNCT
,
igama,N05
lokwenza,V
ibhizinisi,N05
lebhizinisi,N05
lakho,POS05
,
igama,N05
lesitrada,V
nenomboro,P
yesitolo,N07
esifuna,V
ukubuyiselwa,V
imali,N09
yomthelo,N
,
igama,N05
nenomboro,P
yefluru,P
yomakho,ADV
okwenziwa,V
kiwo,ADV
ibhizinisi,N05
,
isabhabhu,N
lapho,DEM02
ibhizinisi,N05
itholakala,V
khona,PRON15
,
idorobha,N
elikhulu,ADJ05
namkha,CONJ
idorobha,N
lapho,DEM02
ibhizinisi,N05
itholakala,V
khona,PRON15
,
ikhowudu,N
yesitrada,V
yesabhabhu,N
lapho,DEM02
ibhizinisi,N05
itholakala,V
khona,PRON15
.,PUNCT
,
Isigaba,N07
seGunya,V
lokwenza,V
isiBawo,N
",",PUNCT
kufanele,V
sizaliswe,V
mbawi,N
(,PUNCT
oyi-Sole,V
Proprietor,N
",",PUNCT
mNqophisi,V
",",PUNCT
ma-Partner,N
",",PUNCT
liLunga,REL05
",",PUNCT
yi-Trustee,N
namkha,CONJ
mumuntu,N
ophethe,V
enye,ADJ09
nenye,ADV
ihlangano,N09
),PUNCT
nakenza,V
isibawo,N
sokutloliswa,POS
njengomsebenzisi,P
wokubuyiselwa,V
imali,N09
yomthelo,N
.,PUNCT
,
Igama,N05
lombawi,N
namkha,CONJ
igama,N05
lokutloliswa,P
lehlangano,POS
ingasi,V
igama,N05
lokwenza,V
ibhizinisi,N05
",",PUNCT
kufanele,V
livezwe,V
kileli,P
ziko,N
.,PUNCT
,
nakuvela,V
i-asterisk,N
(,PUNCT
*,PUNCT
),PUNCT
",",PUNCT
sula,V
lokho,DEM02
okufaneleko,REL
.,PUNCT
,
Esigabeni,N07
semininingwana,N04
yeSitolo,N07
esiBuyiselwa,V
iMali,N09
yomthelo,N
",",PUNCT
kufanele,V
uveze,V
:,PUNCT
,
ihlathululo,CONJ
yepahla,POS
ezakubekwa,V
esitolo,N07
esibuyiselwa,V
imali,N09
yomthelo,N
,
iinhloko,N
zemali,N09
ebhadelwako,N
/,PUNCT
ama-ayithemu,N
wepahla,POS
elethwa,V
ngenarheni,N
esitolo,N07
esibuyiselwa,V
umthelo,N
,
ama-ayithemu,N
aBuyiswako,N
ngaphasi,P
kwetjhejuli,V
yenomboro,P
3,P
",",PUNCT
4,PUNCT
",",PUNCT
5,POS
no,CONJ
6,PUNCT
,
ihlathululo,CONJ
yemikhiqizo,N04
elethwa,V
ngenarheni,N
namkha,CONJ
izinto,N10
.,PUNCT
,
Esigabeni,N07
sesiFungo,N
",",PUNCT
veza,V
okulandelako,REL
:,PUNCT
,
ama-initjhiyali,V
nesibongo,N07
somuntu,N01
owenza,V
isibawo,N
selayisense,N05
,
ubujamo,N
bomuntu,N01
owenza,V
isibawo,N
",",PUNCT
isibonelo,N07
",",PUNCT
umNqophisi,DEM
",",PUNCT
umPhathi,N
",",PUNCT
uMnikazi,N01
,
umuntu,N01
owenza,V
isibawo,N
kufanele,V
atlikitle,V
iforomo,DEM
lesibawo,DEM
,
ilanga,N05
okutlikitlwe,REL
ngalo,ADV
isibawo,N
,
indawo,N09
lapho,DEM02
isibawo,N
satlikitlelwa,V
khona,PRON15
.,PUNCT
,
Umbawi,POS
kufanele,V
alethe,V
iforomo,DEM
elizalisiweko,REL
e-ofisini,LOC
eliseduze,REL
lomThelo,N
wePahla,POS
le-South,DEM
African,LOC
Revenue,P
Services,P
.,PUNCT
,
Sibawa,V
unamathisele,V
amakhophi,N06
aqinisekisiweko,LOC
namkha,CONJ
wamambala,V
wokulandelako,P
:,PUNCT
,
isitifikeyidi,N
sokutloliswa,POS
kwebhizinisi,N05
esikhutjhwe,LOC
mTlolisi,N
wamaKhampani,N
namkha,CONJ
ngu-Master,N
of,POS
the,N05
Supreme,V
Court,N
ebujameni,V
be-Trust,P
.,PUNCT
,
isiqunto,N
/,PUNCT
imvumo,N09
namkha,CONJ
elinye,ADJ05
igunya,N05
kuye,PRON01
ngokufuneka,V
.,PUNCT
,
imvumo,N09
yomNyango,LOC
wezokuRhwebelana,POS
namaBubulo,N06
nayifunekako,N
.,PUNCT
,
iindlela,V
nayikuthi,ADV
wenza,V
isibawo,N
ngaphasi,P
kwe-ayithemu,N
607.04.10(02),PUNCT
",",PUNCT
607.04.10(03),PUNCT
",",PUNCT
607.04.10(09),PUNCT
no,CONJ
607.04.10(12),PUNCT
.,PUNCT
,
iincwadi,N
zokuzazisa,V
ebujameni,V
besakhamuzi,N07
seSewula,LOC
Afrika,LOC
namkha,CONJ
iphasipoti,N
ebujameni,V
bomuntu,N01
ongasimhlali,V
weSewula,LOC
Afrika,LOC
:,PUNCT
,
emuntwini,N
,
ama-Partners,N
",",PUNCT
i-Close,N
Corporation,LOC
ne-Trust,P
-,PUNCT
Woke,QUANT01
amaLunga,N06
/,PUNCT
ama-Partners,N
/,PUNCT
nama-Trustee,N
,
ikhampani,N
-,PUNCT
Boke,QUANT06
abanqophisi,REL
",",PUNCT
kufaka,V
umNqophisi,DEM
oPhetheko,REL
kanye,ADV
nomNqophisi,P
weeMali,P
.,PUNCT
,
Zoke,QUANT10
iinonisi,N
ezilethwa,V
",",PUNCT
ezenziwa,V
",",PUNCT
ezikhiqizwa,V
namkha,CONJ
ezithengiswa,V
eSewula,ADV
Afrika,LOC
kufanele,V
zitloliswe,V
nomTlolisi,N
(,PUNCT
Registrar,V
of,POS
Act,N
36,PUNCT
of,POS
1947,PUNCT
),PUNCT
.,PUNCT
,
Umbawi,POS
kufanele,V
kube,V
yikhampani,N
namkha,CONJ
mumuntu,N
ongadoselwa,V
namkha,CONJ
yena,PRON01
adosele,P
omunye,ADJ01
ekhotho,LOC
",",PUNCT
isibonelo,N07
",",PUNCT
John,P
Peter,N
Citizen,V
T/A,ADV
Diepsloot,P
Stud,N
.,PUNCT
,
Ikhampani,N
yangaphetjheya,P
ayikavunyelwa,V
ukuzitlolisa,N
eSewula,ADV
Afrika,LOC
.,PUNCT
,
Yikhampani,N
kuphela,V
yeSewula,LOC
Afrika,LOC
",",PUNCT
isakhamuzi,N07
seSewula,LOC
Afrika,LOC
namkha,CONJ
ihlangano,N09
yangokomthetho,N
eSewula,ADV
Afrika,LOC
engenza,V
isibawo,N
sokutloliswa,POS
kokudla,V
kweenonisi,P
.,PUNCT
,
Iinonisi,N
zesiQhema,V
1,POS
ngilezo,P
ezinenayithrojini,LOC
",",PUNCT
ifosforasi,N
namkha,CONJ
iphotheziyamu,N
njengesinongo,P
esikhulu,ADJ07
",",PUNCT
godu,IDEOPH
zaziwa,V
ngeenonisi,P
ze-anoganiki,V
.,PUNCT
,
Ukutloliswa,LOC
kunikelwa,V
kuphela,V
nayikuthi,ADV
ngesikhathi,N07
sokutloliswa,POS
:,PUNCT
,
isibumbeko,N
sesinonisi,POS
esithintentako,POS
akukafaneli,V
sihluke,V
esibumbekweni,LOC
esitlolisiweko,N
,
imininingwana,N04
nehlelo,N05
lamagama,N06
aselebuleni,V
namkha,CONJ
esimumathini,V
",",PUNCT
angeze,V
atjhugululwa,V
ngaphandle,ADV
kwemvumo,N09
yangaphambi,ADV
kwesikhathi,N07
ebuya,V
emTlolisini,LOC
,
ubujamo,N
obubekwe,V
phasi,ADV
ngesikhathi,N07
sokutloliswa,POS
kukhanjiswana,V
nabo,ADV
,
ukutloliswa,LOC
angeze,V
kwadluliswa,V
,
ubukhulu,N14
besikhwama,N07
namkha,CONJ
besimumathi,P
angeze,V
batjhugululwa,N
ngaphandle,ADV
kwemvumo,N09
yangaphambilini,REL
ebuya,V
emTlolisini,LOC
.,PUNCT
,
Isibawo,N
sokutloliswa,POS
kokudla,V
kwefuyo,POS
neenonisi,P
sibunjwa,V
",",PUNCT
yincwadi,N09
ephekelela,V
isibawo,N
ebuya,V
emnikazini,LOC
wokutloliswa,REL
namkha,CONJ
umjameli,REL
okhonjiweko,REL
.,PUNCT
,
Incwadi,N09
kufanele,V
ifake,V
:,PUNCT
,
igama,N05
lomkhiqizo,N03
,
inomboro,N
yokutloliswa,POS
nayikuthi,ADV
umkhiqizo,N03
sele,N
utlolisiwe,V
,
ibanga,V
lokulethwa,V
(,PUNCT
nanyana,N05
kusibawo,POS
esitjha,REL
",",PUNCT
isibawo,N
setjhuguluko,POS
",",PUNCT
isibawo,N
sokutloliswa,POS
komkhiqizo,N03
osukela,V
komunye,ADJ01
),PUNCT
,
iincwadi,N
zemvumo,N09
ezibuya,V
emnikazini,LOC
wokutloliswa,REL
ziyafuneka,V
(,PUNCT
imvumo,N09
yokutloliswa,POS
komkhiqizo,N03
osuselwa,V
komunye,ADJ01
namkha,CONJ
imvumo,N09
yokusebenzisa,V
igama,N05
lomkhiqizo,N03
namkha,CONJ
ilebula,V
yenye,POS09
ihlangano,N09
),PUNCT
,
imali,N09
elungileko,REL
yesibawo,POS
,
amatjhege,V
athunyelwa,V
ngokwehlukana,V
nesibawo,P
kufanele,V
aphekelelwe,V
yincwadi,N09
ehlathululako,POS
(,PUNCT
amatjhege,V
namaposoda,N
kufanele,V
enziwe,V
abhadele,V
u-Director-General,N
:,PUNCT
Agriculture,N
),PUNCT
,
ikhasi,N05
lendlela,N09
yokwenziwa,V
kwesinonisi,V
.,PUNCT
,
Letha,V
iforomo,DEM
lesibawo,DEM
eembaweni,LOC
ezitjha,REL
nematjhugulukweni,LOC
ekutlolisweni,V
okukhona,ADV
",",PUNCT
kufaka,V
ukutjhugululwa,N
kwendlela,N09
yokwenziwa,V
.,PUNCT
,
Letha,V
amaforomo,N
wesibawo,REL
ngeduplikheyithi,P
u,ADV
zalise,V
amaforomo,N
ngokuzeleko,CONJ
",",PUNCT
ngaphandle,ADV
kokukhuluma,V
ngeembawo,P
ezidlulileko,V
",",PUNCT
iinomboro,N
zamakhasi,N06
namkha,CONJ
imikhiqizo,N04
(,PUNCT
ubuncani,REL
bakhona,ADV
ikhophi,N05
yinye,NUM09
yamaforomo,N
wesibawo,REL
kufanele,V
ibe,V
netlikitlo,P
lamambala,POS
.,PUNCT
,
Elinye,ADJ05
kufanele,V
kube,V
yikhophi,N05
),PUNCT
.,PUNCT
,
Umuntu,N01
okhonjwe,V
ngokomthetho,P
",",PUNCT
okwenyulwa,V
bona,PRON02
kube,V
mumuntu,N
umTlolisi,N
azakuthintana,V
nekhampani,V
ngaye,ADV
",",PUNCT
kufanele,V
atlikitle,V
amaforomo,N
weembawo,REL
.,PUNCT
,
Igama,N05
nenomboro,P
yokutloliswa,POS
komkhiqizo,N03
kufanele,V
isetjenziswe,N
njengombana,N03
kubekwe,V
esitifikeyidini,LOC
sokutloliswa,POS
.,PUNCT
,
Elinye,ADJ05
itjhuguluko,N
egameni,N05
",",PUNCT
nanyana,V
lilincani,COP
kangangani,ADV
",",PUNCT
lizakuthathwa,V
njengetjhuguluko,P
.,PUNCT
,
Letha,V
amaforomo,N
weembawo,REL
e-ofisini,LOC
lezokuphatha,POS
.,PUNCT
,
Ukusa,V
amaforomo,N
ebaYelelisini,LOC
besiThekniki,N
kuzakuriyadisa,V
ikambiso,N
.,PUNCT
,
Imitlamo,N
yamalebula,REL
:,PUNCT
,
letha,V
ngeduplikheyithi,P
,
letha,V
ngesiNgisi,N07
nesiBhuru,LOC
.,PUNCT
,
Akutlhogeki,COP
bona,CONJ
amalebula,N
agadangiswe,V
ngamalimi,N06
womabili,PRN
,
kufanele,V
afundeke,V
;,PUNCT
abe,V
ngendlela,N09
elungileko,REL
,
ungafaki,V
iinomboro,N
zokuyelelisa,V
,
yoke,QUANT04
imininingwana,N04
elebuleni,V
kufanele,V
ikhambisane,V
naleyo,ADV
eseforomini,LOC
lesibawo,DEM
.,PUNCT
,
Zoke,QUANT10
iinonisi,N
ezilethwa,V
ngaphakathi,ADV
kwenarha,N
",",PUNCT
ezenziwa,V
",",PUNCT
ezikhiqizwa,V
namkha,CONJ
ezithengiswa,V
eSewula,ADV
Afrika,LOC
kufanele,V
zitloliswe,V
nomTlolisi,N
:,PUNCT
umThetho,N03
36,PUNCT
ka-1947,PUNCT
.,PUNCT
,
Umbawi,POS
kufanele,V
kube,V
yi-juristic,N
person,P
(,PUNCT
okungaba,V
mumuntu,N
namkha,CONJ
ikhampani,N
engadoselwa,V
namkha,CONJ
idosele,V
ekhotho,LOC
),PUNCT
isibonelo,N07
",",PUNCT
John,P
Peter,N
Citizen,V
T/A,ADV
Diepsloot,P
Stud,N
.,PUNCT
,
Ikhampani,N
yangaphetjheya,N
angeze,REL06
yenza,V
isibawo,N
sokuzitlolisa,POS
eSewula,ADV
Afrika,LOC
.,PUNCT
,
Yikhampani,N
etloliswe,V
kuphela,V
ekhaya,N05
",",PUNCT
isakhamuzi,N07
seSewula,LOC
Afrika,LOC
namkha,CONJ
ihlangano,N09
yangokomthetho,N
etloliswe,V
eSewula,ADV
Afrika,LOC
engenza,V
isibawo,N
sokutloliswa,POS
kokudla,V
kwefuyo,POS
neenonisi,P
.,PUNCT
,
Iinonisi,N
zesiQhema,N
2,N
ngilezo,P
ezinokuphilako,POS
okukhulu,ADJ05
nokuncani,V
njengesinongo,P
esikhulu,ADJ07
",",PUNCT
godu,IDEOPH
zaziwa,V
njengeenonisi,P
ze-oganiki,V
.,PUNCT
,
Ukutloliswa,LOC
kunikelwa,V
kuphela,V
nayikuthi,ADV
ngesikhathi,N07
sokutloliswa,POS
:,PUNCT
,
ukubunjwa,V
kwesinonisi,V
esithintekako,N
angeze,REL06
kwahluka,V
esibumbini,V
esitlolisiweko,N
,
imininingwana,N04
namagama,N06
elebuleni,V
namkha,CONJ
esimumathini,V
angeze,REL06
yatjhugululwa,V
ngaphandle,ADV
kwemvumo,N09
etloliweko,REL
efunyenwe,REL
ngaphambilini,P
yomTlolisi,N
,
ubujamo,N
obubekwe,V
ngesikhathi,N07
sokutlolisa,POS
buyalandelwa,V
,
ukutloliswa,LOC
angeze,REL06
kwadluliswa,V
.,PUNCT
,
Umgodla,V
namkha,CONJ
isimumathi,LOC
angeze,REL06
satjhugululwa,N
ngaphandle,ADV
kwemvumo,N09
etloliweko,REL
yangaphambili,ADV
ebuya,V
emTlolisini,LOC
.,PUNCT
,
Isibawo,N
sokutloliswa,POS
kokudla,V
kwefuyo,POS
neenonisi,P
sibumba,V
incwadi,N09
ephekelela,V
isibawo,N
ebuya,V
emnikazini,LOC
wokutlolisa,REL
namkha,CONJ
umjameli,REL
okhethiweko,REL
.,PUNCT
,
Incwadi,N09
ephekelela,V
isibawo,N
kufanele,V
ifake,V
:,PUNCT
,
igama,N05
lomkhiqizo,N03
,
inomboro,N
yokutloliswa,POS
nayikuthi,ADV
umkhiqizo,N03
sele,N
utlolisiwe,V
,
ibanga,V
lokulethwa,V
(,PUNCT
nanyana,N05
kusibawo,POS
esitjha,REL
",",PUNCT
isibawo,N
sokutjhugululwa,N
namkha,CONJ
isibawo,N
sokutloliswa,POS
okususelwe,V
esinonisini,V
esikhona,ADV
-,PUNCT
daugther,N
registration,LOC
),PUNCT
,
iincwadi,N
zokuvuma,V
nayikuthi,ADV
imvumo,N09
ebuya,V
emnikazini,LOC
wokutlolisa,REL
iyafuneka,V
(,PUNCT
imvumo,N09
yokutloliswa,POS
okususelwe,V
esinonisini,V
esikhona,ADV
namkha,CONJ
imvumo,N09
yokusebenzisa,V
igama,N05
lomkhiqizo,N03
wenye,POS03
ikhampani,N
elebuleni,V
),PUNCT
,
imali,N09
ebhadelwako,N
elungileko,REL
,
amatjhege,V
athunyelwa,V
ngokwahlukana,V
nesibawo,P
kufanele,V
aphekelelwe,V
yincwadi,N09
ehlathululako,POS
(,PUNCT
amatjhege,V
namaposoda,P
oda,V
kufanele,V
enziwe,V
abhadele,V
u-Director,N
General,COP
:,PUNCT
Agriculture,N
(,PUNCT
umNqophisi-mazombe,V
wezokuLima,LOC
),PUNCT
,
isitifikeyidi,N
sokucozulula,V
namkha,CONJ
ikhasi,N05
ledatha,V
.,PUNCT
,
Amaforomo,N
weembawo,REL
kufanele,V
alethwe,V
nakwenziwa,V
iimbawo,P
ezitjha,REL
kanye,ADV
nematjhugulukweni,LOC
